comment_count,region_code,video_description,hashtag_names,id,like_count,share_count,username,view_count
0,US,"I doubt it comes as a surprise that sleep deprivation is hard on your health, and there’s no exception to that rule when it comes to heart health.  Now that my wife has a superpower that allows her to immediately gauge if she is getting enough sleep, we have done a better job at prioritizing sleep…out of necessity.   If you could receive immediate feedback on one lifestyle factor and how it is effecting your health, what would it be?  Stress? Sleep? Nutrition? Exercise? Let us know in the comments!  #sleep #hearthealth #priorities #heartawarenessmonth #longeviy #healthandwellness","['sleep', 'priorities', 'heartawarenessmonth', 'hearthealth', 'healthandwellness', 'longeviy']",7341142102476098859,6,2,brandon.lewis.np,128
0,US,#duet with @Bobby Parrish #dunkin #InsulinResistance #IntermittentFasting #GutHealth #Duet with teresab1675##Dunkin#MetabolicHealth##HeartHealth##BloodLevelshttps://ufeelgreat.com/c/fzg273,"['duet', 'dunkin', 'intermittentfasting', 'hearthealth', 'guthealth', 'insulinresistance', 'bloodlevels', 'metabolichealth']",7341141883168623915,10,3,teresab1675,86
1,US,Keep sodium levels in check for a healthy heart. Here's how. #hearthealth #healthyeating #lowsodium #salt,"['salt', 'healthyeating', 'lowsodium', 'hearthealth']",7341141673264598318,36,1,americanheartassociation,2084
0,US,"This year, the American Heart Association celebrates 100 years of service and in honor of their service The legendary ladies of lambda sorority Incorporated have chosen to walk. Join us by getting up and getting active. Your heart depends on it.  #hearthealth #hearthealthmatters #hearthealthawareness #lxe2015 #lambdaxieta #legends ","['legends', 'hearthealth', 'hearthealthawareness', 'lxe2015', 'hearthealthmatters', 'lambdaxieta']",7341140333155159338,11,0,lambdaxieta,1477
2,US,#GODSCUREALL #beyourowndoctor🌱 #hearthealth #hearthealth #gardenmedicine #dandelion #herbalife #herbalife #naturalremedies ,"['herbalife', 'dandelion', 'hearthealth', 'naturalremedies', 'gardenmedicine', 'beyourowndoctor🌱', 'godscureall']",7341140194998947115,179,0,charlottetatum,3387
0,US,"On the final day of #AmericanHeartMonth, with #goredforwomen & @American Heart — Naz Saleem, a cancer survivor and a survivor of multiple heart attacks — tells her inspiring, remarkable story on #storytellerswithali. She brings awareness to the number 1 killer of women — heart disease — and shares how this diagnose never slowed her down, in fact, it made her live fuller. Listen to the full interview on Spotify Podcasts or watch on YouTube. #goredforwomen #americanheartassociation #americanheartmonth #gored #heartdisease #womenshealth #hearthealth #health #takecare #survival #survivor #selflove #inspiration","['survivor', 'health', 'inspiration', 'takecare', 'selflove', 'survival', 'heartdisease', 'americanheartassociation', 'gored', 'goredforwomen', 'hearthealth', 'womenshealth', 'americanheartmonth', 'storytellerswithali']",7341138879845600555,20,0,alistagnitta,953
0,US,Celebrating American Heart Month with love and awareness for cardiovascular health. Dr. Jake at IDPC Health shares how to best care for our cardiovascular health. #healthyheart #preventivecare #hearthealth #healthy #doctortips #cobra #wesharehealthshare #weshare #uhsm #wesharebyuhsm #healthshare #healthsharing #health #medical #ushealthcare,"['healthy', 'health', 'medical', 'cobra', 'weshare', 'healthyheart', 'hearthealth', 'ushealthcare', 'doctortips', 'preventivecare', 'uhsm', 'healthshare', 'healthsharing', 'wesharebyuhsm', 'wesharehealthshare']",7341133418714942763,1,0,weshare_by_uhsm,813
1,US,"High levels of lipids in the blood can increase the risk of heart disease and stroke. Supplements like omega-3 fatty acids, plant sterols, red yeast rice, curcumin, berberine, pantethine, citrus bergamot, and pomegranate can help manage hyperlipidemia. Personalized use and regular advanced lipid profile testing are essential for monitoring the effects. #hearthealth #healthyheart #heartmonth #hearthealthy #hearthealthmatters #heartdisease #heartdiseaseawareness #functionalmedicine #functionalnutrition #ccfmed #ccfm","['heartdisease', 'heartmonth', 'healthyheart', 'ccfm', 'hearthealth', 'hearthealthy', 'heartdiseaseawareness', 'functionalmedicine', 'functionalnutrition', 'hearthealthmatters', 'ccfmed']",7341133245163179310,44,0,ccfmed,1266
7,US,Photos taken in the last 3 years after heart failure and open heart surgery. The first Photo was taken on the day of my heart failure. #heartfailure #heartfailurefighter #heartfailuresurvivor #heartfailureawareness #heartdisease #heartdiseaseawareness #menhealth #blackhealth #photos #photo #motivation #motivational #fitness #fit #fitnessmotivation #healing #healer #fyp,"['fitness', 'fit', 'motivation', 'motivational', 'photo', 'healer', 'healing', 'fyp', 'photos', 'heartdisease', 'fitnessmotivation', 'heartfailure', 'heartdiseaseawareness', 'heartfailurefighter', 'blackhealth', 'menhealth', 'heartfailuresurvivor', 'heartfailureawareness']",7341132570878348574,45,0,randybswollthornt,400
0,US,"You asked, and we answered! For American Heart Month, we wanted to address your questions about heart health, and our Clinical Nurse Educator, Dani Wilkins RN, has you covered. Check out her video as she discusses how caregivers can help manage the symptoms of congestive heart failure. Have more questions you want to ask our Hospice Help 24 experts? Let us know in the comments! #americanheartmonth #hearthealth #heartfailure #congestiveheartfailure #caregivers ","['hearthealth', 'heartfailure', 'caregivers', 'americanheartmonth', 'congestiveheartfailure']",7341131931301514538,2,0,chaptershealthsystem,104
8,US,#stitch with @Nick Jackson  #fyp #foryourpage #ramennoodles #wellshit #heartdisease #oops ,"['stitch', 'oops', 'ramennoodles', 'wellshit', 'fyp', 'heartdisease', 'foryourpage']",7341130657973800235,59,0,piperplss,989
84,US,And mine gave me the gift of two beautiful children. #perimenopause #menopause #pauselife #drmaryclaire #thenewmenopause #womenover40 #womenshealth #postmenopause #heartdisease ,"['heartdisease', 'pauselife', 'womenshealth', 'perimenopause', 'menopause', 'womenover40', 'postmenopause', 'drmaryclaire', 'thenewmenopause']",7341129641807154462,1587,226,drmaryclaire,47054
0,US,There is hope for those with heart failure ❤️ Intermountain Health is ready to help those who need to put their heart health first. Because that's what we do: helping people live the healthiest lives possible. #hearthealth #TikTokHealth  #IntermountainHealth,"['hearthealth', 'tiktokhealth', 'intermountainhealth']",7341129392564833579,6,0,intermountain_health,200
108,US,I mean… did we need this study? #ramennoodles #instantramen #instantramennoodles ##doctorexplains##tiktokdoctor##doctorreacts##doctorsreaction##heartdisease#greenscreenvideo ,"['ramennoodles', 'heartdisease', 'instantramen', 'instantramennoodles', 'greenscreenvideo', 'tiktokdoctor', 'doctorsreaction', 'doctorreacts', 'doctorexplains']",7341125181240249646,2324,138,madmedicine,29375
5,US,#downsyndrome  #heartdisease ,"['downsyndrome', 'heartdisease']",7341124920950131998,46,1,suggs999,435
0,US,#supplements #vitamin #health #healthy #longisland #longislandnewyork #b12 #happylife #brand #dietarysupplement #immunesystem #helathylifestyle #energy #bones #hearthealth,"['healthy', 'energy', 'health', 'longisland', 'brand', 'happylife', 'bones', 'vitamin', 'supplements', 'b12', 'hearthealth', 'immunesystem', 'longislandnewyork', 'helathylifestyle', 'dietarysupplement']",7341124147814190379,3,0,oppuland,711
0,US,"Feeling the heat with unexpected hot flashes? 🌶️🔥 They're not just a sign of perimenopause or menopause. Hot flashes can also signal thyroid disorders, metabolic imbalances, and even hematologic issues. That's why in my practice, we dive deep. 🧐💡 We don't just guess; we test. Checking comprehensive labs is crucial to uncover the full story behind your hot flashes. It's about understanding your body's unique message and addressing all possible underlying causes. Because you deserve care that's as multifaceted as you are. 🌟🔬 Remember, knowledge is power, especially when it comes to your health. Let's get to the bottom of those hot flashes together.  #adairclinic #hormonehelp #hormoneawareness #wellness #women #hormonehelp #weightgain #weightloss #weightlossprogram #perimenopause #menopause #pinkhormones #womenshealth #hormoneimbalance  #pinkhormones #krisadair #nursepractitioner #adairclinic #phoenix #pinkwarriorworkbook #PCOS #hormoneprovider #whatishormonetherapy #heartdisease #women #hotflashes #hormonesandwine  #hormonemapping #pinkmapping #HotFlashes #HealthCheck #ThyroidAwareness #MetabolicHealth #Hematology #Perimenopause #MenopauseJourney #TikTokWellness","['phoenix', 'women', 'weightloss', 'pcos', 'wellness', 'heartdisease', 'weightgain', 'weightlossprogram', 'hotflashes', 'hematology', 'nursepractitioner', 'healthcheck', 'womenshealth', 'perimenopause', 'menopause', 'thyroidawareness', 'hormoneimbalance', 'tiktokwellness', 'metabolichealth', 'hormonehelp', 'adairclinic', 'menopausejourney', 'hormoneawareness', 'krisadair', 'hormoneprovider', 'pinkhormones', 'pinkmapping', 'pinkwarriorworkbook', 'whatishormonetherapy', 'hormonesandwine', 'hormonemapping']",7341123952095382830,1,0,adairclinic,248
0,US,Heart Healthy Nutrition Tips with Corrie!🤩 Heart healthy foods are essential for an optimal functioning nervous system which controls and regulates every aspect of your health!  1️⃣ Salmon  2️⃣ Kale 3️⃣Oatmeal  4️⃣Blueberries  5️⃣Walnuts & Almonds  6️⃣Flax Seeds Stay tuned for more tips and recipes to help you thrive!🥗✨  #healthyfood #hearthealthyfood #nervoussystem #hearthealth ,"['healthyfood', 'nervoussystem', 'hearthealth', 'hearthealthyfood']",7341121993099496750,52,5,dr.mattdavischiropractor,1805
0,US,"Pack an order with me for Baylie, RCIS! 🫶🏻 She purchased the RCIS Sweatshirt in black! Found on my website ❤️#cardiaccare #cathlab #rcis #healthcareworker #packanorderwithme #clinicals","['clinicals', 'rcis', 'cathlab', 'healthcareworker', 'cardiaccare', 'packanorderwithme']",7341119436994170155,10,0,dontmissabeat.ig,796
2,US,HIIT style workout for the win.. what are your summer goals?📈#hiitworkout #highintensity #cardio #fullbodyworkout #dumbbellworkout #hearthealth #fyp #smallcreatorsupport #blowthisupforme ,"['cardio', 'fyp', 'highintensity', 'fullbodyworkout', 'hearthealth', 'blowthisupforme', 'hiitworkout', 'dumbbellworkout', 'smallcreatorsupport']",7341119053756419370,37,1,jmattent,409
0,US,"News you can use! Part 4 for Heart Month: Let’s learn how to read the Nutrition Facts label. The label on packaging can be helpful, but I find the average consumer does not understand what they are reading. Let’s break it down. Here are my Top 6 Items to Watch on the Nutrition Facts Panel: 1. Serving Size 2. Calories per serving 3. Saturated 4. Added sugars 5. Fiber 6. Sodium Serving size is an important part of the label because if you don’t check the serving size, the rest of the numbers are meaningless. The information given, is for that serving size. If you eat half the serving, then you get half the nutrients, if you eat twice the serving, then you get double the nutrients.  DASH Diet is the best diet for heart health. It’s not meant to be weight loss diet. It’s a dietary plan low in saturated fat, low in sodium, and high in fiber, fruits & veggies.  I hope this mini-lesson helps! Drop me your questions about food labels.  #foodlabels #heartmonth #hearthealth #readthelabel #chewthefacts #nutritionfacts #dietitiansoftiktok  #greenscreen ","['nutritionfacts', 'greenscreen', 'heartmonth', 'readthelabel', 'hearthealth', 'foodlabels', 'dietitiansoftiktok', 'chewthefacts']",7341118362698714414,13,0,chewthefacts,481
0,US,"What you cant see is the smiles i gave my sweet babygirl for being silly. Unlock the Healing Power of Smiles! Dancing brings joy, joy brings smiles and SMILING HEALS! How? 🌟 Boost Your Immune System: Smiling sends signals to your brain, releasing immune-boosting hormones and enhancing antibody production. Protect yourself from illness and brighten your day with a simple smile!  🩹 Relieve Pain: The Smile Theory reveals that smiling triggers the release of endorphins, your body's natural painkillers. Experience mood enhancement and pain reduction with every grin.  ❤️ Enhance Cardiovascular Health: Smiling increases blood flow to your brain, lowering blood pressure and promoting heart health. Let your smile be your daily dose of heart-healthy therapy! Join me on this journey to wellness through smiles! Follow for more healing insights.  #Healing #SmileTherapy #Wellness #ImmuneBoost #PainRelief #HeartHealth #WellnessJourney #HealthTips #SelfCare #MindBodyConnection","['healing', 'selfcare', 'wellness', 'healthtips', 'hearthealth', 'painrelief', 'immuneboost', 'wellnessjourney', 'smiletherapy', 'mindbodyconnection']",7341117747079712031,4,0,bailarconbee,735
183,US,Day 7 Post-Op Transplant….Keep Going Jasir God will Heal you!! #cardiomyopathy #cardiomyopathy ##HEARTDISEASE #cardiacawareness #wearestillfighting #transplantssavelives #momofmultiples ,"['heartdisease', 'wearestillfighting', 'momofmultiples', 'cardiomyopathy', 'transplantssavelives', 'cardiacawareness']",7341116975600373035,1126,13,j8mama82482,9956
2,US,"Dr. Elizabeth Cherot, President and CEO of March of Dimes, shares her own #preeclampsia experience as a mother and OB-GYN with Journalist and Host of That’s Total Mom Sense, @kanikachaddagupta. Heart conditions and stroke are the leading cause of pregnancy-related deaths, causing more than 1 in 3 deaths. Preeclampsia is a serious blood pressure condition that usually happens after the 20th week of pregnancy or up to six weeks after giving birth (called postpartum preeclampsia). Be informed to give you and your baby the best possible start. Learn more at marchofdimes.org/healthyhearts #linkinbio #AmericanHeartMonth #hearthealth #preeclampsia #motherhood #mod #marchofdimes #preeclampsia #heartmonth #newmom","['mod', 'motherhood', 'linkinbio', 'newmom', 'heartmonth', 'marchofdimes', 'hearthealth', 'americanheartmonth', 'preeclampsia']",7341114899935874346,15,0,marchofdimes,472
